transaction_id,user_id,merchant_id,amount,status,payment_method,timestamp,churn_label
tx_345,user_1704,m_84,73.42,success,card,2025-11-28 05:16:59.328527,1
tx_346,user_160,m_108,51.2,success,card,2025-11-27 22:58:09.328527,0
tx_347,user_1603,m_30,73.69,success,card,2025-11-20 18:01:31.328527,0
tx_348,user_2848,m_121,150.95,success,card,2025-11-03 13:01:34.328527,0
tx_349,user_397,m_106,41.57,success,card,2025-11-30 15:01:26.328527,0
tx_350,user_1300,m_53,19.69,success,upi,2025-11-28 02:40:57.328527,0
tx_351,user_815,m_132,87.93,success,card,2025-11-07 07:41:12.328527,1
tx_352,user_1527,m_140,109.42,success,wallet,2025-10-14 06:32:52.328527,0
tx_353,user_1919,m_155,124.73,success,card,2025-12-24 19:05:05.328527,0
tx_354,user_1415,m_42,213.7,success,wallet,2025-11-16 03:10:25.328527,0
tx_355,user_1158,m_88,46.39,success,card,2025-10-23 19:17:51.328527,0
tx_356,user_1218,m_114,7.83,success,upi,2025-10-28 23:55:02.328527,1
tx_357,user_400,m_98,317.84,success,card,2025-11-17 21:55:52.328527,1
tx_358,user_639,m_46,57.1,success,upi,2025-10-27 08:53:09.328527,1
tx_359,user_3104,m_70,97.62,success,upi,2025-11-21 02:20:35.328527,1
tx_360,user_2735,m_165,109.75,success,card,2025-12-25 22:03:43.328527,0
tx_361,user_459,m_66,79.08,success,card,2025-12-25 07:55:43.328527,0
tx_362,user_954,m_61,22.97,failed,card,2025-12-27 00:12:09.328527,0
tx_363,user_469,m_108,140.71,success,card,2025-11-22 21:42:16.328527,0
tx_364,user_1045,m_166,162.84,success,card,2025-10-18 02:38:30.328527,0
tx_365,user_2797,m_36,80.51,success,upi,2025-12-10 00:26:37.328527,0
tx_366,user_1693,m_118,67.05,success,card,2025-12-21 19:25:40.328527,0
tx_367,user_2085,m_85,12.1,failed,upi,2025-10-14 19:42:05.328527,0
tx_368,user_2277,m_125,8.77,success,upi,2025-12-06 05:17:23.328527,0
tx_369,user_562,m_135,41.49,success,upi,2025-10-06 07:36:21.328527,0
tx_370,user_2485,m_51,37.23,success,card,2025-11-24 08:44:12.328527,0
tx_371,user_1799,m_90,307.17,success,card,2025-12-06 17:53:31.328527,0
tx_372,user_2074,m_32,153.07,success,card,2025-11-20 21:35:10.328527,0
tx_373,user_225,m_80,107.86,success,card,2025-10-02 11:23:05.328527,0
tx_374,user_797,m_41,72.91,success,card,2025-10-15 14:57:04.328527,0
tx_375,user_2331,m_111,18.32,success,wallet,2025-10-20 13:21:13.328527,1
tx_376,user_2926,m_125,383.77,success,upi,2025-10-28 11:41:53.328527,0
tx_377,user_959,m_154,47.01,success,card,2025-10-11 18:19:50.328527,1
tx_378,user_1504,m_135,11.31,success,card,2025-10-07 17:02:08.328527,0
tx_379,user_452,m_150,68.08,success,card,2025-12-23 06:48:13.328527,0
tx_380,user_3067,m_105,207.15,success,wallet,2025-12-17 20:55:18.328527,0
tx_381,user_815,m_124,218.29,success,wallet,2025-10-30 05:16:10.328527,1
tx_382,user_658,m_112,1.1,success,card,2025-10-29 19:06:18.328527,0
tx_383,user_546,m_63,217.42,success,card,2025-11-01 13:15:30.328527,1
tx_384,user_1215,m_122,31.67,success,card,2025-11-04 12:18:37.328527,0
tx_385,user_3120,m_113,3.98,success,card,2025-11-16 21:17:16.328527,0
tx_386,user_16,m_19,188.25,failed,card,2025-11-22 20:50:12.328527,0
tx_387,user_3243,m_15,199.41,success,upi,2025-12-30 18:16:15.328527,0
tx_388,user_1243,m_144,90.69,success,card,2025-10-22 13:54:46.328527,0
tx_389,user_2205,m_18,85.43,success,upi,2025-11-13 17:35:04.328527,1
tx_390,user_2524,m_119,167.73,success,card,2025-12-29 06:15:58.328527,0
tx_391,user_1069,m_135,154.32,success,upi,2025-10-22 08:32:56.328527,0
tx_392,user_2565,m_165,220.82,success,upi,2025-12-07 00:12:47.328527,1
tx_393,user_2146,m_37,80.46,success,card,2025-10-29 07:33:12.328527,1
tx_394,user_1768,m_180,343.11,success,upi,2025-12-07 13:46:02.328527,0
tx_395,user_1060,m_92,555.89,success,card,2025-12-01 05:41:20.328527,0
tx_396,user_2327,m_104,12.39,success,card,2025-10-22 23:58:08.328527,0
tx_397,user_2544,m_99,189.41,success,card,2025-11-10 08:32:08.328527,1
tx_398,user_301,m_89,69.28,success,card,2025-10-12 12:42:54.328527,0
tx_399,user_180,m_158,49.03,failed,card,2025-12-28 00:54:33.328527,1
tx_400,user_606,m_43,94.95,success,upi,2025-10-20 03:58:11.328527,0
tx_401,user_3170,m_187,5.76,success,card,2025-12-28 05:03:13.328527,0
tx_402,user_699,m_75,70.62,success,card,2025-12-29 05:50:21.328527,0
tx_403,user_992,m_144,204.71,success,upi,2025-12-16 10:07:45.328527,1
tx_404,user_1139,m_78,24.01,success,upi,2025-11-17 09:26:13.328527,0
tx_405,user_190,m_72,55.58,success,card,2025-10-24 20:33:26.328527,0
tx_406,user_2300,m_166,280.48,success,card,2025-11-13 19:07:21.328527,1
tx_407,user_980,m_169,55.96,success,card,2025-12-30 16:02:33.328527,0
tx_408,user_2975,m_175,44.37,success,card,2025-12-28 16:03:32.328527,0
tx_409,user_2006,m_139,58.08,success,upi,2025-10-22 13:57:16.328527,0
tx_410,user_1184,m_95,73.28,success,card,2025-11-13 12:32:59.328527,0
tx_411,user_3327,m_88,99.96,success,card,2025-11-24 00:54:19.328527,0
tx_412,user_127,m_102,161.29,success,wallet,2025-12-06 15:29:40.328527,0
tx_413,user_2065,m_145,60.17,success,upi,2025-11-12 07:15:17.328527,1
tx_414,user_1816,m_5,170.09,success,card,2025-11-29 07:43:25.328527,0
tx_415,user_1758,m_121,76.3,success,upi,2025-12-16 20:55:31.328527,0
tx_416,user_2613,m_170,41.32,success,upi,2025-11-16 11:56:07.328527,0
tx_417,user_569,m_115,107.28,success,card,2025-12-14 15:55:30.328527,0
tx_418,user_1346,m_162,126.49,success,upi,2025-11-22 14:10:27.328527,0
tx_419,user_1895,m_181,81.66,success,card,2025-12-28 17:26:16.328527,0
tx_420,user_2733,m_61,5.83,success,upi,2025-10-25 00:08:24.328527,0
tx_421,user_625,m_196,18.62,success,wallet,2025-12-22 09:04:15.328527,1
tx_422,user_2901,m_143,33.59,success,card,2025-11-12 08:52:15.328527,1
tx_423,user_1686,m_135,33.22,success,upi,2025-12-20 10:51:46.328527,0
tx_424,user_3009,m_88,111.91,success,upi,2025-10-08 17:38:42.328527,0
tx_425,user_154,m_95,1.85,success,upi,2025-10-30 21:35:42.328527,1
tx_426,user_2537,m_125,140.93,success,upi,2025-10-11 10:05:36.328527,1
tx_427,user_1409,m_89,30.84,success,card,2025-12-15 07:55:50.328527,1
tx_428,user_784,m_85,37.11,success,upi,2025-11-11 20:11:29.328527,1
tx_429,user_3175,m_158,75.06,success,upi,2025-12-14 10:22:37.328527,0
tx_430,user_245,m_137,24.33,success,upi,2025-10-28 16:11:41.328527,0
tx_431,user_3247,m_183,215.82,success,upi,2025-10-06 11:16:58.328527,0
tx_432,user_3110,m_120,8.92,success,card,2025-12-11 05:38:48.328527,0
tx_433,user_1500,m_75,58.77,success,card,2025-12-08 06:20:48.328527,0
tx_434,user_1705,m_91,189.33,success,upi,2025-12-23 03:26:14.328527,1
tx_435,user_2806,m_69,95.67,success,wallet,2025-12-30 14:42:15.328527,0
tx_436,user_537,m_147,34.58,success,card,2025-11-07 08:17:27.328527,1
tx_437,user_1890,m_132,54.6,success,card,2025-12-02 23:06:18.328527,0
tx_438,user_1841,m_22,122.65,success,upi,2025-12-19 15:34:36.328527,0
tx_439,user_920,m_136,362.16,success,upi,2025-12-02 21:42:29.328527,0
tx_440,user_2455,m_57,223.62,success,upi,2025-10-25 14:00:15.328527,1
tx_441,user_524,m_186,41.92,success,card,2025-11-17 23:58:57.328527,1
tx_442,user_2875,m_181,631.88,success,upi,2025-11-07 11:35:44.328527,1
tx_443,user_1529,m_45,0.35,success,upi,2025-12-30 14:27:51.328527,0
tx_444,user_2950,m_21,2.8,failed,upi,2025-10-21 17:35:22.328527,0
tx_445,user_35,m_191,173.64,success,upi,2025-10-26 00:09:21.328527,1
tx_446,user_684,m_7,22.25,success,card,2025-11-23 04:12:29.328527,1
tx_447,user_19,m_122,6.27,success,wallet,2025-11-23 12:36:05.328527,0
tx_448,user_2368,m_19,27.07,success,upi,2025-10-29 05:04:22.328527,0
tx_449,user_2559,m_178,55.53,success,card,2025-10-25 13:46:46.328527,1
tx_450,user_399,m_77,131.14,success,wallet,2025-10-23 04:07:37.328527,0
tx_451,user_2701,m_38,97.91,success,wallet,2025-10-19 12:55:06.328527,1
tx_452,user_971,m_36,27.13,success,upi,2025-12-08 12:27:39.328527,1
tx_453,user_1906,m_177,69.97,success,card,2025-11-20 19:21:40.328527,1
tx_454,user_2518,m_161,260.66,success,card,2025-10-12 13:02:03.328527,0
tx_455,user_1166,m_74,168.74,success,card,2025-10-03 09:59:18.328527,0
tx_456,user_1115,m_117,39.04,success,card,2025-11-06 11:03:04.328527,0
tx_457,user_833,m_103,403.22,success,card,2025-12-14 22:53:17.328527,1
tx_458,user_1823,m_160,123.31,failed,card,2025-10-14 21:23:01.328527,0
tx_459,user_2774,m_30,6.45,success,card,2025-12-10 07:32:40.328527,0
tx_460,user_1982,m_122,3.58,success,wallet,2025-12-29 07:38:03.328527,0
tx_461,user_853,m_53,18.44,success,card,2025-11-13 20:11:33.328527,0
tx_462,user_50,m_171,130.14,success,card,2025-10-24 11:46:13.328527,1
tx_463,user_574,m_33,20.3,success,card,2025-11-24 20:43:57.328527,0
tx_464,user_3261,m_198,71.64,success,card,2025-10-17 07:26:10.328527,0
tx_465,user_1148,m_121,9.79,success,upi,2025-10-09 07:19:47.328527,0
tx_466,user_2197,m_112,253.69,success,card,2025-11-22 22:53:30.328527,1
tx_467,user_2361,m_61,42.15,success,upi,2025-11-13 01:37:40.328527,1
tx_468,user_2617,m_22,238.74,success,upi,2025-11-29 04:49:36.328527,0
tx_469,user_2352,m_45,289.82,success,card,2025-11-28 10:39:46.328527,0
tx_470,user_1715,m_55,0.61,success,card,2025-10-03 01:50:49.328527,0
tx_471,user_681,m_134,62.39,success,card,2025-11-03 12:34:42.328527,1
tx_472,user_837,m_117,2.5,success,card,2025-11-03 13:37:15.328527,1
tx_473,user_1077,m_188,239.35,success,card,2025-12-30 06:49:57.328527,1
tx_474,user_3050,m_130,73.07,success,upi,2025-11-07 04:58:16.328527,0
tx_475,user_2491,m_165,7.79,success,card,2025-12-17 00:33:55.328527,1
tx_476,user_2660,m_161,11.68,success,card,2025-10-05 08:48:20.328527,0
tx_477,user_3040,m_112,48.37,success,card,2025-12-05 23:11:11.328527,0
tx_478,user_2311,m_43,281.73,success,upi,2025-11-13 01:53:39.328527,1
tx_479,user_3124,m_127,118.06,success,card,2025-11-16 16:35:47.328527,0
tx_480,user_1595,m_107,202.21,success,card,2025-12-27 16:37:08.328527,1
tx_481,user_3051,m_157,45.64,success,upi,2025-10-08 16:43:22.328527,0
tx_482,user_4,m_16,4.42,success,card,2025-12-02 09:07:58.328527,1
tx_483,user_1126,m_58,366.2,success,card,2025-12-07 02:05:53.328527,0
tx_484,user_1219,m_137,1.73,success,card,2025-10-28 19:57:48.328527,0
tx_485,user_773,m_98,294.98,success,wallet,2025-12-25 21:25:05.328527,0
tx_486,user_876,m_83,45.99,success,card,2025-12-01 21:58:59.328527,1
tx_487,user_991,m_145,1.01,success,card,2025-12-04 18:13:31.328527,1
tx_488,user_2931,m_44,116.85,success,wallet,2025-12-19 20:35:34.328527,0
tx_489,user_46,m_107,393.94,success,card,2025-12-24 03:45:50.328527,0
tx_490,user_2914,m_186,337.04,success,upi,2025-10-26 08:26:17.328527,0
tx_491,user_2870,m_61,17.55,success,card,2025-11-08 02:37:45.328527,0
tx_492,user_2983,m_58,20.0,success,card,2025-10-03 04:16:09.328527,0
tx_493,user_2703,m_176,83.36,failed,upi,2025-11-07 14:53:38.328527,0
tx_494,user_268,m_190,101.42,success,wallet,2025-12-20 21:56:29.328527,0
tx_495,user_369,m_159,134.48,success,card,2025-12-24 05:42:14.328527,1
tx_496,user_635,m_137,19.97,success,upi,2025-12-29 22:06:16.328527,1
tx_497,user_1129,m_10,319.44,success,upi,2025-10-08 09:44:21.328527,0
tx_498,user_1693,m_101,101.82,success,card,2025-10-26 00:38:26.328527,0
tx_499,user_1682,m_69,187.76,success,upi,2025-12-01 15:03:12.328527,0
tx_500,user_656,m_122,77.67,success,card,2025-11-08 21:59:14.328527,0
tx_501,user_119,m_189,53.49,success,card,2025-11-11 22:48:18.328527,0
tx_502,user_830,m_174,378.02,success,card,2025-12-05 17:38:56.328527,0
tx_503,user_1810,m_33,87.26,success,upi,2025-11-12 21:04:01.328527,0
tx_504,user_1081,m_100,201.65,success,card,2025-10-05 14:26:53.328527,1
tx_505,user_1974,m_144,306.38,success,upi,2025-10-05 08:53:36.328527,0
tx_506,user_1369,m_103,112.5,success,card,2025-10-04 19:48:23.328527,0
tx_507,user_740,m_181,79.62,success,card,2025-12-28 11:09:42.328527,1
tx_508,user_116,m_39,0.35,success,upi,2025-12-12 00:30:07.328527,1
tx_509,user_1853,m_18,4.08,success,upi,2025-11-03 17:12:13.328527,0
tx_510,user_2838,m_66,22.42,success,card,2025-12-20 08:57:14.328527,0
tx_511,user_1150,m_81,20.58,success,card,2025-10-23 05:47:12.328527,1
tx_512,user_1931,m_180,29.4,success,wallet,2025-11-09 22:20:33.328527,0
tx_513,user_1012,m_63,36.37,success,card,2025-12-28 22:09:25.328527,1
tx_514,user_1664,m_82,44.64,success,upi,2025-12-23 08:53:29.328527,0
tx_515,user_1081,m_46,54.57,success,upi,2025-11-27 01:32:36.328527,1
tx_516,user_633,m_5,10.41,success,upi,2025-12-20 11:14:15.328527,0
tx_517,user_512,m_15,4.33,success,wallet,2025-11-16 17:01:16.328527,1
tx_518,user_2849,m_199,112.07,success,upi,2025-10-04 11:00:07.328527,1
tx_519,user_1119,m_145,77.08,success,card,2025-11-30 13:14:26.328527,1
tx_520,user_1141,m_179,58.72,success,card,2025-12-21 06:02:06.328527,0
tx_521,user_559,m_175,100.63,success,card,2025-10-07 13:23:22.328527,1
tx_522,user_487,m_170,175.84,success,card,2025-10-24 23:36:53.328527,0
tx_523,user_3308,m_38,55.81,failed,wallet,2025-12-06 11:00:25.328527,0
tx_524,user_896,m_176,102.48,success,card,2025-11-07 01:29:41.328527,1
tx_525,user_1212,m_112,306.99,success,upi,2025-10-29 11:37:40.328527,1
tx_526,user_703,m_139,183.02,success,upi,2025-10-09 15:42:16.328527,1
tx_527,user_1470,m_137,55.51,success,upi,2025-11-25 00:05:27.328527,0
tx_528,user_580,m_70,103.48,success,card,2025-11-14 20:22:17.328527,0
tx_529,user_2837,m_109,19.49,success,upi,2025-12-27 14:15:48.328527,1
tx_530,user_2908,m_54,82.22,success,card,2025-12-29 14:46:58.328527,1
tx_531,user_2294,m_128,398.07,success,upi,2025-10-24 13:48:06.328527,0
tx_532,user_3147,m_48,73.05,success,card,2025-10-28 16:45:20.328527,0
tx_533,user_153,m_163,262.61,success,wallet,2025-12-13 21:23:18.328527,0
tx_534,user_1679,m_20,52.31,success,card,2025-10-06 17:33:38.328527,1
tx_535,user_996,m_36,676.35,success,card,2025-10-23 09:37:23.328527,1
tx_536,user_3157,m_115,86.56,success,card,2025-11-20 02:40:10.328527,0
tx_537,user_2744,m_23,4.32,success,upi,2025-10-16 03:42:33.328527,0
tx_538,user_1243,m_54,88.37,success,upi,2025-12-13 15:05:56.328527,0
tx_539,user_1092,m_24,32.1,success,card,2025-12-15 03:35:36.328527,0
tx_540,user_3118,m_134,3.3,success,card,2025-12-12 15:48:37.328527,0
tx_541,user_1008,m_126,171.96,success,card,2025-10-19 17:17:46.328527,1
tx_542,user_2141,m_92,32.26,success,card,2025-10-16 23:34:03.328527,0
tx_543,user_1773,m_93,159.23,success,card,2025-12-13 11:10:43.328527,1
tx_544,user_957,m_70,34.0,success,card,2025-11-03 02:31:37.328527,0
tx_545,user_3059,m_198,21.61,success,upi,2025-12-09 23:07:54.328527,1
tx_546,user_452,m_121,364.72,success,card,2025-10-15 04:10:17.328527,0
tx_547,user_1227,m_23,44.89,success,wallet,2025-10-03 18:40:03.328527,1
tx_548,user_2959,m_10,91.97,success,card,2025-11-15 12:50:38.328527,0
tx_549,user_2265,m_72,94.16,success,upi,2025-10-11 21:19:13.328527,1
tx_550,user_2521,m_11,82.21,success,upi,2025-11-30 09:59:57.328527,0
tx_551,user_2479,m_34,246.15,success,card,2025-12-16 10:28:38.328527,0
tx_552,user_2388,m_190,112.22,success,card,2025-10-10 02:54:23.328527,0
tx_553,user_550,m_195,51.71,success,card,2025-12-04 10:21:54.328527,0
tx_554,user_1635,m_184,198.33,success,card,2025-12-13 01:07:59.328527,0
tx_555,user_1312,m_140,19.97,success,card,2025-12-21 06:51:36.328527,0
tx_556,user_3325,m_22,78.58,success,card,2025-12-27 23:29:23.328527,0
tx_557,user_1757,m_82,300.68,success,card,2025-11-20 22:19:35.328527,1
tx_558,user_356,m_166,98.19,success,card,2025-10-21 11:30:12.328527,0
tx_559,user_2070,m_87,169.81,success,card,2025-11-15 19:16:33.328527,0
tx_560,user_1785,m_79,106.0,success,card,2025-11-05 18:42:41.328527,1
tx_561,user_2569,m_96,182.87,success,card,2025-10-23 00:20:35.328527,0
tx_562,user_1781,m_139,289.12,success,upi,2025-11-06 05:51:36.328527,0
tx_563,user_3171,m_33,31.87,success,upi,2025-12-16 04:03:04.328527,1
tx_564,user_2849,m_198,18.59,success,wallet,2025-11-23 03:17:14.328527,1
tx_565,user_3251,m_74,66.16,success,card,2025-11-12 15:56:19.328527,1
tx_566,user_3294,m_158,121.02,success,card,2025-12-06 12:19:24.328527,0
tx_567,user_2809,m_127,25.77,success,card,2025-12-12 20:55:21.328527,0
tx_568,user_2489,m_189,0.41,success,card,2025-11-08 05:32:32.328527,1
tx_569,user_1631,m_140,42.0,success,upi,2025-11-14 10:33:08.328527,1
tx_570,user_2816,m_30,346.92,success,card,2025-11-02 09:12:13.328527,0
tx_571,user_1015,m_129,118.73,success,upi,2025-10-11 23:00:04.328527,0
tx_572,user_1348,m_102,51.3,success,upi,2025-10-27 02:04:39.328527,1
tx_573,user_515,m_14,21.39,success,wallet,2025-11-17 21:21:56.328527,0
tx_574,user_3087,m_56,44.02,success,card,2025-12-24 23:13:53.328527,0
tx_575,user_2839,m_74,18.61,success,card,2025-10-30 06:45:47.328527,0
tx_576,user_335,m_33,11.24,success,card,2025-11-10 04:57:33.328527,1
tx_577,user_1782,m_102,237.24,success,card,2025-11-01 12:23:55.328527,0
tx_578,user_2305,m_195,605.35,success,wallet,2025-10-19 06:11:56.328527,0
tx_579,user_496,m_74,17.93,success,card,2025-11-23 12:01:52.328527,1
tx_580,user_895,m_28,5.61,success,card,2025-11-05 21:36:12.328527,1
tx_581,user_2207,m_193,40.01,success,card,2025-10-21 09:02:11.328527,0
tx_582,user_851,m_15,61.93,success,card,2025-10-31 23:06:42.328527,0
tx_583,user_1687,m_166,22.92,success,card,2025-10-05 19:37:24.328527,0
tx_584,user_1931,m_76,35.87,success,card,2025-10-26 10:36:05.328527,0
tx_585,user_2737,m_36,22.42,success,upi,2025-11-09 12:03:34.328527,1
tx_586,user_2427,m_80,148.84,success,wallet,2025-10-27 10:17:48.328527,1
tx_587,user_1568,m_148,124.68,success,card,2025-12-03 20:08:33.328527,1
tx_588,user_956,m_171,100.77,success,card,2025-12-04 09:01:16.328527,0
tx_589,user_2738,m_123,48.97,success,card,2025-10-07 03:10:09.328527,1
tx_590,user_1636,m_18,239.73,success,upi,2025-12-17 13:42:12.328527,0
tx_591,user_1291,m_198,349.11,success,card,2025-11-24 21:42:25.328527,0
tx_592,user_1440,m_101,19.07,success,wallet,2025-10-18 13:55:21.328527,0
tx_593,user_1191,m_135,25.23,success,card,2025-10-19 04:56:06.328527,0
tx_594,user_1066,m_76,74.58,success,card,2025-12-07 21:52:14.328527,1
tx_595,user_284,m_193,9.57,success,card,2025-11-27 00:38:59.328527,0
tx_596,user_2444,m_40,57.35,success,wallet,2025-10-16 14:48:05.328527,1
tx_597,user_11,m_197,87.18,failed,card,2025-11-22 06:15:01.328527,0
tx_598,user_1630,m_60,73.83,success,card,2025-12-08 09:42:34.328527,0
tx_599,user_3324,m_25,40.18,success,card,2025-12-02 06:40:27.328527,0
tx_600,user_2546,m_70,78.19,success,card,2025-11-10 22:50:33.328527,0
tx_601,user_753,m_102,318.93,success,card,2025-11-29 06:19:20.328527,1
tx_602,user_2082,m_69,23.07,success,upi,2025-11-01 20:44:52.328527,0
tx_603,user_2774,m_106,106.37,success,wallet,2025-12-24 09:23:43.328527,0
tx_604,user_2896,m_156,4.44,success,wallet,2025-12-30 16:53:53.328527,0
tx_605,user_89,m_106,6.87,success,card,2025-11-20 11:10:45.328527,0
tx_606,user_775,m_102,80.26,success,card,2025-12-04 18:03:02.328527,0
tx_607,user_2652,m_193,11.09,success,card,2025-10-28 16:55:14.328527,1
tx_608,user_3017,m_18,2.26,success,card,2025-11-01 16:50:41.328527,0
tx_609,user_1625,m_67,18.82,success,upi,2025-11-15 18:22:44.328527,0
tx_610,user_3069,m_185,83.21,success,card,2025-11-15 16:38:26.328527,0
tx_611,user_417,m_69,121.52,success,upi,2025-10-13 13:43:12.328527,0
tx_612,user_114,m_112,22.62,success,upi,2025-12-16 10:47:28.328527,0
tx_613,user_616,m_56,110.34,success,card,2025-10-03 06:55:20.328527,0
tx_614,user_3267,m_164,20.15,success,upi,2025-11-28 08:22:08.328527,1
tx_615,user_825,m_60,95.05,success,card,2025-11-20 23:52:03.328527,0
tx_616,user_1649,m_91,53.1,success,card,2025-12-19 22:07:43.328527,0
tx_617,user_1516,m_29,106.07,failed,card,2025-10-20 00:16:18.328527,0
tx_618,user_3146,m_198,530.89,success,wallet,2025-12-02 18:17:29.328527,0
tx_619,user_412,m_152,277.77,success,card,2025-12-11 05:04:39.328527,1
tx_620,user_728,m_126,0.43,success,upi,2025-11-03 08:55:05.328527,0
tx_621,user_3068,m_192,216.66,success,upi,2025-11-16 22:14:44.328527,0
tx_622,user_2808,m_114,6.88,success,upi,2025-12-22 22:44:45.328527,0
tx_623,user_675,m_5,305.86,success,upi,2025-12-17 13:32:07.328527,0
tx_624,user_1892,m_17,33.1,success,card,2025-10-19 19:53:17.328527,1
tx_625,user_2504,m_9,48.13,success,upi,2025-11-23 05:58:07.328527,0
tx_626,user_2967,m_91,9.61,success,card,2025-10-23 05:03:49.328527,1
tx_627,user_2239,m_138,11.91,success,card,2025-11-29 16:30:43.328527,1
tx_628,user_2786,m_192,129.73,success,card,2025-12-19 03:57:16.328527,0
tx_629,user_1122,m_76,288.84,success,card,2025-10-29 05:15:25.328527,1
tx_630,user_1571,m_100,94.35,success,wallet,2025-12-06 06:55:33.328527,0
tx_631,user_977,m_83,125.83,failed,card,2025-10-04 17:55:03.328527,0
tx_632,user_1008,m_192,143.54,success,card,2025-11-11 11:11:01.328527,1
tx_633,user_2143,m_51,30.49,success,card,2025-10-14 07:43:38.328527,1
tx_634,user_1687,m_194,4.63,success,card,2025-10-13 18:41:32.328527,0
tx_635,user_2710,m_30,0.19,success,card,2025-10-18 14:28:53.328527,1
tx_636,user_3261,m_144,43.18,success,card,2025-12-26 05:29:52.328527,0
tx_637,user_36,m_182,27.64,success,wallet,2025-11-05 23:29:00.328527,0
tx_638,user_1548,m_109,6.43,success,card,2025-10-06 21:12:11.328527,1
tx_639,user_2326,m_92,19.79,success,card,2025-11-24 18:39:29.328527,0
tx_640,user_2264,m_163,13.3,success,card,2025-10-07 08:35:26.328527,0
tx_641,user_2914,m_153,246.37,success,card,2025-11-11 15:08:00.328527,0
